ele,time,_lat,_lon
856.2,2019-02-13T08:02:13Z,42.34054622,-3.70143981
856.2,2019-02-13T08:02:16Z,42.34051939,-3.70150974
853.9,2019-02-13T08:02:19Z,42.34050117,-3.70158378
853.9,2019-02-13T08:02:22Z,42.34050583,-3.70165824
852.5,2019-02-13T08:02:25Z,42.34051458,-3.70172648
851.0,2019-02-13T08:02:28Z,42.34051189,-3.70179131
851.0,2019-02-13T08:02:31Z,42.34048857,-3.70184910
851.0,2019-02-13T08:02:34Z,42.34044001,-3.70190154
851.0,2019-02-13T08:02:37Z,42.34040852,-3.70196321
852.3,2019-02-13T08:02:41Z,42.34043215,-3.70202230
852.3,2019-02-13T08:02:44Z,42.34048455,-3.70202473
854.3,2019-02-13T08:02:48Z,42.34051092,-3.70197172
854.3,2019-02-13T08:02:53Z,42.34047753,-3.70192413
857.4,2019-02-13T08:02:58Z,42.34042734,-3.70196181
859.5,2019-02-13T08:03:00Z,42.34041873,-3.70205332
859.5,2019-02-13T08:03:02Z,42.34042113,-3.70213630
860.9,2019-02-13T08:03:05Z,42.34043802,-3.70219453
862.1,2019-02-13T08:03:09Z,42.34048876,-3.70218121
864.0,2019-02-13T08:04:44Z,42.34056456,-3.70213303
868.4,2019-02-13T08:04:50Z,42.34053624,-3.70219964
868.4,2019-02-13T08:04:52Z,42.34054521,-3.70229073
868.4,2019-02-13T08:04:55Z,42.34054999,-3.70235429
871.5,2019-02-13T08:05:12Z,42.34059378,-3.70236902
866.9,2019-02-13T08:06:39Z,42.34055127,-3.70234792
866.9,2019-02-13T08:10:03Z,42.34054766,-3.70236356
866.9,2019-02-13T08:21:22Z,42.34059328,-3.70234749
866.9,2019-02-13T08:21:26Z,42.34062775,-3.70230610
868.1,2019-02-13T08:55:01Z,42.34059634,-3.70235887
868.1,2019-02-13T08:55:14Z,42.34060655,-3.70242643
868.1,2019-02-13T08:55:18Z,42.34057632,-3.70247746
865.0,2019-02-13T08:55:59Z,42.34054383,-3.70243038
863.8,2019-02-13T08:56:03Z,42.34056197,-3.70236543
860.1,2019-02-13T09:35:24Z,42.34078110,-3.70268636
858.8,2019-02-13T09:35:29Z,42.34071637,-3.70251290
853.2,2019-02-13T09:44:56Z,42.34046801,-3.70220306
851.1,2019-02-13T09:44:58Z,42.34039776,-3.70217540
849.8,2019-02-13T09:45:03Z,42.34044608,-3.70222141
854.8,2019-02-13T09:45:06Z,42.34050082,-3.70222003
860.4,2019-02-13T09:46:34Z,42.34042573,-3.70264445
863.6,2019-02-13T09:46:36Z,42.34034577,-3.70269637
866.9,2019-02-13T09:46:39Z,42.34029039,-3.70269584
870.6,2019-02-13T09:46:43Z,42.34031938,-3.70263827
873.3,2019-02-13T09:46:45Z,42.34035449,-3.70258511
873.3,2019-02-13T09:46:47Z,42.34038740,-3.70252414
875.4,2019-02-13T09:46:49Z,42.34047526,-3.70239143
875.4,2019-02-13T09:46:52Z,42.34051537,-3.70234965
875.4,2019-02-13T09:46:58Z,42.34056320,-3.70235978
859.8,2019-02-13T09:50:31Z,42.34050447,-3.70238067
859.8,2019-02-13T09:50:34Z,42.34046851,-3.70233616
862.4,2019-02-13T09:50:37Z,42.34037222,-3.70222847
862.4,2019-02-13T09:50:40Z,42.34041943,-3.70220614
865.3,2019-02-13T09:50:47Z,42.34045718,-3.70216815
863.1,2019-02-13T09:50:59Z,42.34049504,-3.70221709
859.7,2019-02-13T09:51:06Z,42.34050558,-3.70228464
859.7,2019-02-13T09:53:19Z,42.34056910,-3.70230630
861.0,2019-02-13T09:53:22Z,42.34051657,-3.70230637
858.8,2019-02-13T09:58:36Z,42.34073137,-3.70242048
860.5,2019-02-13T09:58:39Z,42.34076426,-3.70247345
858.0,2019-02-13T09:59:25Z,42.34070568,-3.70236586
854.6,2019-02-13T09:59:28Z,42.34065938,-3.70228274
854.6,2019-02-13T10:00:46Z,42.34058924,-3.70225829
867.3,2019-02-13T10:04:31Z,42.34058218,-3.70219801
870.3,2019-02-13T10:31:10Z,42.34061825,-3.70248574
873.0,2019-02-13T11:48:43Z,42.34056108,-3.70238632
873.0,2019-02-13T12:07:26Z,42.34052953,-3.70233718
873.0,2019-02-13T12:07:35Z,42.34057458,-3.70235815
873.0,2019-02-13T12:09:38Z,42.34060961,-3.70232147
875.9,2019-02-13T12:45:27Z,42.34053739,-3.70235918
875.9,2019-02-13T12:45:32Z,42.34048417,-3.70235136
874.2,2019-02-13T12:46:03Z,42.34052622,-3.70239406
874.2,2019-02-13T12:46:30Z,42.34056929,-3.70236280
872.5,2019-02-13T12:46:36Z,42.34061522,-3.70237289
872.5,2019-02-13T12:48:07Z,42.34056959,-3.70238141
872.5,2019-02-13T12:55:13Z,42.34057825,-3.70232067
872.5,2019-02-13T12:55:39Z,42.34054090,-3.70235737
870.3,2019-02-13T12:59:42Z,42.34058827,-3.70237557
870.3,2019-02-13T13:03:20Z,42.34083034,-3.70217687
868.3,2019-02-13T13:03:23Z,42.34073004,-3.70217472
867.2,2019-02-13T13:03:25Z,42.34064518,-3.70216347
865.7,2019-02-13T13:03:28Z,42.34054473,-3.70215143
865.7,2019-02-13T13:03:30Z,42.34048896,-3.70213176
862.9,2019-02-13T13:03:32Z,42.34046025,-3.70206655
860.2,2019-02-13T13:03:35Z,42.34044511,-3.70195938
858.9,2019-02-13T13:03:37Z,42.34044524,-3.70189784
858.9,2019-02-13T13:03:40Z,42.34044405,-3.70181694
857.6,2019-02-13T13:03:43Z,42.34044537,-3.70174197
857.6,2019-02-13T13:03:46Z,42.34045157,-3.70167927
857.6,2019-02-13T13:03:49Z,42.34045783,-3.70161604
857.6,2019-02-13T13:03:52Z,42.34045398,-3.70154970
857.6,2019-02-13T13:03:55Z,42.34044589,-3.70148440
857.6,2019-02-13T13:03:58Z,42.34044804,-3.70142118
857.6,2019-02-13T13:04:01Z,42.34045875,-3.70135911
857.6,2019-02-13T13:04:05Z,42.34048899,-3.70130267
857.6,2019-02-13T13:04:08Z,42.34051597,-3.70125130
857.6,2019-02-13T13:04:11Z,42.34053626,-3.70119474
856.2,2019-02-13T13:04:15Z,42.34056425,-3.70112797
856.2,2019-02-13T13:04:18Z,42.34059264,-3.70107236
854.6,2019-02-13T13:04:21Z,42.34061385,-3.70101679
854.6,2019-02-13T13:04:25Z,42.34063104,-3.70093763
854.6,2019-02-13T13:04:28Z,42.34063850,-3.70086301
854.6,2019-02-13T13:04:31Z,42.34062032,-3.70079169
854.6,2019-02-13T13:04:34Z,42.34060754,-3.70072038
854.6,2019-02-13T13:04:37Z,42.34061175,-3.70064909
854.6,2019-02-13T13:04:40Z,42.34062035,-3.70058829
854.6,2019-02-13T13:04:44Z,42.34064637,-3.70052927
854.6,2019-02-13T13:04:48Z,42.34067139,-3.70047082
856.3,2019-02-13T13:04:52Z,42.34068430,-3.70039396
856.3,2019-02-13T13:04:56Z,42.34069733,-3.70031702
856.3,2019-02-13T13:04:59Z,42.34070385,-3.70025112
854.7,2019-02-13T13:05:02Z,42.34071265,-3.70019023
853.6,2019-02-13T13:05:05Z,42.34072330,-3.70012859
853.6,2019-02-13T13:05:08Z,42.34074737,-3.70006477
853.6,2019-02-13T13:05:12Z,42.34077920,-3.69999992
853.6,2019-02-13T13:05:16Z,42.34076763,-3.69994010
854.8,2019-02-13T13:05:20Z,42.34072466,-3.69990948
854.8,2019-02-13T13:05:23Z,42.34068088,-3.69987189
854.8,2019-02-13T13:05:26Z,42.34063213,-3.69982869
854.8,2019-02-13T13:05:29Z,42.34057801,-3.69978334
854.8,2019-02-13T13:05:32Z,42.34053390,-3.69973291
856.4,2019-02-13T13:05:35Z,42.34049628,-3.69968760
856.4,2019-02-13T13:05:38Z,42.34046444,-3.69963199
856.4,2019-02-13T13:05:41Z,42.34043132,-3.69958021
857.6,2019-02-13T13:05:45Z,42.34039696,-3.69953590
857.6,2019-02-13T13:05:49Z,42.34034280,-3.69951129
859.0,2019-02-13T13:05:52Z,42.34029991,-3.69948609
859.0,2019-02-13T13:05:55Z,42.34025229,-3.69947185
859.0,2019-02-13T13:05:58Z,42.34020547,-3.69946123
860.2,2019-02-13T13:06:01Z,42.34016134,-3.69944536
860.2,2019-02-13T13:06:04Z,42.34011890,-3.69942058
860.2,2019-02-13T13:06:07Z,42.34007418,-3.69938613
858.9,2019-02-13T13:06:10Z,42.34003255,-3.69935060
858.9,2019-02-13T13:06:13Z,42.33999394,-3.69931035
858.9,2019-02-13T13:06:16Z,42.33995487,-3.69927484
858.9,2019-02-13T13:06:20Z,42.33990725,-3.69924399
858.9,2019-02-13T13:06:24Z,42.33989823,-3.69917151
858.9,2019-02-13T13:06:27Z,42.33990033,-3.69910634
858.9,2019-02-13T13:06:30Z,42.33989008,-3.69904125
858.9,2019-02-13T13:06:34Z,42.33985948,-3.69899604
858.9,2019-02-13T13:06:38Z,42.33980590,-3.69897190
858.9,2019-02-13T13:06:41Z,42.33975609,-3.69894596
858.9,2019-02-13T13:06:44Z,42.33970696,-3.69890088
858.9,2019-02-13T13:06:47Z,42.33966359,-3.69884248
858.9,2019-02-13T13:06:50Z,42.33961640,-3.69877945
858.9,2019-02-13T13:06:53Z,42.33956268,-3.69872715
860.7,2019-02-13T13:06:56Z,42.33951210,-3.69868770
862.2,2019-02-13T13:06:59Z,42.33946582,-3.69866396
862.2,2019-02-13T13:07:04Z,42.33941851,-3.69866584
864.1,2019-02-13T13:07:09Z,42.33937226,-3.69864223
864.1,2019-02-13T13:07:13Z,42.33931759,-3.69861411
866.0,2019-02-13T13:07:16Z,42.33927306,-3.69857490
867.8,2019-02-13T13:07:19Z,42.33922331,-3.69852175
869.2,2019-02-13T13:07:22Z,42.33917728,-3.69849920
874.9,2019-02-13T13:07:30Z,42.33904692,-3.69840852
878.7,2019-02-13T13:07:40Z,42.33885304,-3.69842004
872.4,2019-02-13T13:07:44Z,42.33879956,-3.69843647
880.9,2019-02-13T13:07:55Z,42.33866804,-3.69837887
882.6,2019-02-13T13:07:58Z,42.33862099,-3.69838133
883.9,2019-02-13T13:08:01Z,42.33857181,-3.69838649
883.9,2019-02-13T13:08:04Z,42.33852590,-3.69840409
881.2,2019-02-13T13:08:08Z,42.33846388,-3.69841201
875.0,2019-02-13T13:08:11Z,42.33842756,-3.69837461
871.2,2019-02-13T13:08:13Z,42.33843058,-3.69830541
867.9,2019-02-13T13:08:16Z,42.33844541,-3.69819613
866.8,2019-02-13T13:08:19Z,42.33845481,-3.69810920
866.8,2019-02-13T13:08:22Z,42.33847728,-3.69803561
866.8,2019-02-13T13:08:25Z,42.33851276,-3.69798012
866.8,2019-02-13T13:08:27Z,42.33855164,-3.69794246
866.8,2019-02-13T13:08:29Z,42.33858920,-3.69790485
869.5,2019-02-13T13:08:32Z,42.33863764,-3.69784764
872.9,2019-02-13T13:08:36Z,42.33866238,-3.69777842
874.2,2019-02-13T13:08:39Z,42.33868194,-3.69771717
874.2,2019-02-13T13:08:42Z,42.33869568,-3.69765190
872.6,2019-02-13T13:08:46Z,42.33870808,-3.69758093
869.7,2019-02-13T13:08:51Z,42.33871685,-3.69750314
866.0,2019-02-13T13:08:56Z,42.33871339,-3.69743134
866.0,2019-02-13T13:10:47Z,42.33865299,-3.69738977
866.0,2019-02-13T13:10:53Z,42.33859876,-3.69738339
866.0,2019-02-13T13:10:58Z,42.33854984,-3.69736982
866.0,2019-02-13T13:11:03Z,42.33850112,-3.69735666
868.1,2019-02-13T13:11:17Z,42.33845630,-3.69734983
872.4,2019-02-13T13:11:46Z,42.33850869,-3.69733495
868.9,2019-02-13T13:12:45Z,42.33846087,-3.69734354
868.9,2019-02-13T13:13:01Z,42.33841708,-3.69731914
868.9,2019-02-13T13:13:06Z,42.33837136,-3.69729954
872.7,2019-02-13T13:14:30Z,42.33834775,-3.69735456
872.7,2019-02-13T13:14:38Z,42.33838793,-3.69738611
873.8,2019-02-13T13:14:46Z,42.33837216,-3.69731603
873.8,2019-02-13T13:14:58Z,42.33834224,-3.69736489
876.0,2019-02-13T13:15:13Z,42.33837185,-3.69730934
876.0,2019-02-13T13:15:18Z,42.33841916,-3.69732104
876.0,2019-02-13T13:15:23Z,42.33846903,-3.69733414
876.0,2019-02-13T13:15:30Z,42.33851475,-3.69732544
882.7,2019-02-13T13:46:09Z,42.33853515,-3.69738000
880.2,2019-02-13T13:47:52Z,42.33854397,-3.69731898
886.3,2019-02-13T13:55:15Z,42.33858151,-3.69735260
892.2,2019-02-13T13:59:31Z,42.33862270,-3.69737754
893.9,2019-02-13T13:59:53Z,42.33865337,-3.69733215
901.3,2019-02-13T14:00:21Z,42.33860594,-3.69732698
889.1,2019-02-13T14:01:42Z,42.33861287,-3.69739399
873.5,2019-02-13T14:01:55Z,42.33865959,-3.69736667
871.2,2019-02-13T14:01:58Z,42.33869653,-3.69732840
869.8,2019-02-13T14:02:01Z,42.33874048,-3.69729144
868.7,2019-02-13T14:02:04Z,42.33877219,-3.69723892
868.7,2019-02-13T14:02:07Z,42.33879010,-3.69717762
868.7,2019-02-13T14:02:11Z,42.33880836,-3.69711753
868.7,2019-02-13T14:02:15Z,42.33883595,-3.69705360
868.7,2019-02-13T14:02:18Z,42.33885430,-3.69699716
868.7,2019-02-13T14:02:22Z,42.33886869,-3.69692434
868.7,2019-02-13T14:02:25Z,42.33884786,-3.69686250
868.7,2019-02-13T14:02:27Z,42.33882594,-3.69680615
868.7,2019-02-13T14:02:29Z,42.33879841,-3.69674179
868.7,2019-02-13T14:02:31Z,42.33876366,-3.69668131
868.7,2019-02-13T14:02:33Z,42.33873302,-3.69662518
868.7,2019-02-13T14:02:36Z,42.33871889,-3.69655000
868.7,2019-02-13T14:02:39Z,42.33871146,-3.69648608
868.7,2019-02-13T14:02:42Z,42.33869228,-3.69640723
868.7,2019-02-13T14:02:45Z,42.33868311,-3.69633177
870.6,2019-02-13T14:02:52Z,42.33873178,-3.69632403
870.6,2019-02-13T14:02:56Z,42.33878932,-3.69631738
870.6,2019-02-13T14:03:00Z,42.33884868,-3.69631080
870.6,2019-02-13T14:03:04Z,42.33890193,-3.69628225
870.6,2019-02-13T14:03:08Z,42.33895067,-3.69628122
870.6,2019-02-13T14:03:11Z,42.33898967,-3.69632344
870.6,2019-02-13T14:03:14Z,42.33903573,-3.69635717
872.8,2019-02-13T14:03:18Z,42.33908690,-3.69633406
874.0,2019-02-13T14:03:21Z,42.33913306,-3.69631732
874.0,2019-02-13T14:03:24Z,42.33919446,-3.69631287
874.0,2019-02-13T14:03:27Z,42.33925554,-3.69631070
874.0,2019-02-13T14:03:30Z,42.33930949,-3.69628720
874.0,2019-02-13T14:03:33Z,42.33936811,-3.69628535
874.0,2019-02-13T14:03:36Z,42.33941382,-3.69631238
874.0,2019-02-13T14:03:39Z,42.33946005,-3.69634995
874.0,2019-02-13T14:03:43Z,42.33951434,-3.69635308
874.0,2019-02-13T14:03:47Z,42.33956040,-3.69638935
874.0,2019-02-13T14:03:50Z,42.33961326,-3.69641679
874.0,2019-02-13T14:03:53Z,42.33967468,-3.69643097
871.3,2019-02-13T14:03:56Z,42.33973264,-3.69646805
869.5,2019-02-13T14:03:59Z,42.33977764,-3.69651357
867.9,2019-02-13T14:04:02Z,42.33981394,-3.69656074
866.6,2019-02-13T14:04:05Z,42.33984676,-3.69661479
866.6,2019-02-13T14:04:08Z,42.33988108,-3.69666318
866.6,2019-02-13T14:04:11Z,42.33992334,-3.69668490
864.5,2019-02-13T14:04:15Z,42.33998129,-3.69669832
864.5,2019-02-13T14:04:19Z,42.34003698,-3.69672466
863.4,2019-02-13T14:04:23Z,42.34009400,-3.69673889
863.4,2019-02-13T14:04:27Z,42.34014994,-3.69673536
863.4,2019-02-13T14:04:31Z,42.34019355,-3.69677435
863.4,2019-02-13T14:04:35Z,42.34024009,-3.69681517
863.4,2019-02-13T14:04:39Z,42.34029383,-3.69681942
863.4,2019-02-13T14:04:43Z,42.34034940,-3.69682854
863.4,2019-02-13T14:04:46Z,42.34039611,-3.69683100
863.4,2019-02-13T14:04:49Z,42.34044198,-3.69683348
863.4,2019-02-13T14:04:53Z,42.34049901,-3.69685164
861.7,2019-02-13T14:04:57Z,42.34055778,-3.69686506
861.7,2019-02-13T14:05:00Z,42.34060588,-3.69685735
860.2,2019-02-13T14:05:04Z,42.34066200,-3.69686213
860.2,2019-02-13T14:05:07Z,42.34070768,-3.69686445
860.2,2019-02-13T14:05:10Z,42.34075301,-3.69687766
860.2,2019-02-13T14:05:14Z,42.34080836,-3.69690437
860.2,2019-02-13T14:05:18Z,42.34086367,-3.69692701
860.2,2019-02-13T14:05:22Z,42.34091809,-3.69692693
860.2,2019-02-13T14:05:26Z,42.34097162,-3.69692437
860.2,2019-02-13T14:05:30Z,42.34102334,-3.69694781
861.4,2019-02-13T14:05:41Z,42.34105655,-3.69690575
862.7,2019-02-13T14:05:46Z,42.34110984,-3.69688450
864.1,2019-02-13T14:05:50Z,42.34117023,-3.69687165
864.1,2019-02-13T14:05:53Z,42.34122081,-3.69686352
865.3,2019-02-13T14:05:56Z,42.34127081,-3.69685992
866.6,2019-02-13T14:06:01Z,42.34132940,-3.69686747
866.6,2019-02-13T14:06:04Z,42.34137702,-3.69687114
866.6,2019-02-13T14:06:07Z,42.34142481,-3.69687424
866.6,2019-02-13T14:06:10Z,42.34147000,-3.69687627
866.6,2019-02-13T14:06:23Z,42.34151475,-3.69685261
866.6,2019-02-13T14:06:25Z,42.34156385,-3.69684627
866.6,2019-02-13T14:06:27Z,42.34161708,-3.69684503
866.6,2019-02-13T14:06:29Z,42.34166602,-3.69685744
866.6,2019-02-13T14:06:31Z,42.34170834,-3.69688351
866.6,2019-02-13T14:06:34Z,42.34175794,-3.69692388
866.6,2019-02-13T14:06:38Z,42.34180367,-3.69689862
866.6,2019-02-13T14:06:41Z,42.34184956,-3.69682852
866.6,2019-02-13T14:06:43Z,42.34188180,-3.69677745
866.6,2019-02-13T14:06:45Z,42.34191384,-3.69672941
866.6,2019-02-13T14:06:48Z,42.34196137,-3.69667104
866.6,2019-02-13T14:06:51Z,42.34199268,-3.69661135
866.6,2019-02-13T14:06:54Z,42.34204138,-3.69658225
864.6,2019-02-13T14:06:57Z,42.34210444,-3.69660179
863.2,2019-02-13T14:07:00Z,42.34215699,-3.69662860
863.2,2019-02-13T14:07:03Z,42.34221034,-3.69666653
862.1,2019-02-13T14:07:06Z,42.34225018,-3.69670350
862.1,2019-02-13T14:07:10Z,42.34231026,-3.69670474
862.1,2019-02-13T14:07:13Z,42.34236045,-3.69669406
862.1,2019-02-13T14:07:16Z,42.34241678,-3.69670040
862.1,2019-02-13T14:07:19Z,42.34247285,-3.69669502
860.0,2019-02-13T14:07:22Z,42.34252743,-3.69668863
860.0,2019-02-13T14:07:25Z,42.34257677,-3.69666284
860.0,2019-02-13T14:07:28Z,42.34260096,-3.69660400
860.0,2019-02-13T14:07:31Z,42.34262644,-3.69655108
860.0,2019-02-13T14:07:34Z,42.34267483,-3.69653026
860.0,2019-02-13T14:07:37Z,42.34273080,-3.69652625
860.0,2019-02-13T14:07:40Z,42.34278846,-3.69655466
860.0,2019-02-13T14:07:43Z,42.34284077,-3.69660560
860.0,2019-02-13T14:07:46Z,42.34288464,-3.69665840
860.0,2019-02-13T14:07:49Z,42.34293333,-3.69669038
861.4,2019-02-13T14:07:52Z,42.34297976,-3.69670960
861.4,2019-02-13T14:07:55Z,42.34303541,-3.69675068
861.4,2019-02-13T14:07:58Z,42.34307451,-3.69678873
863.6,2019-02-13T14:08:06Z,42.34312412,-3.69679067
863.6,2019-02-13T14:08:09Z,42.34316990,-3.69682769
863.6,2019-02-13T14:08:12Z,42.34322073,-3.69685777
863.6,2019-02-13T14:08:15Z,42.34327081,-3.69686377
863.6,2019-02-13T14:08:19Z,42.34331226,-3.69683280
863.6,2019-02-13T14:08:22Z,42.34335880,-3.69684123
863.6,2019-02-13T14:08:25Z,42.34341728,-3.69688338
863.6,2019-02-13T14:08:28Z,42.34347024,-3.69693364
863.6,2019-02-13T14:08:30Z,42.34349834,-3.69698219
863.6,2019-02-13T14:08:32Z,42.34351373,-3.69704056
863.6,2019-02-13T14:08:35Z,42.34351814,-3.69711903
863.6,2019-02-13T14:08:38Z,42.34353645,-3.69719298
862.1,2019-02-13T14:08:41Z,42.34356515,-3.69726554
862.1,2019-02-13T14:08:44Z,42.34359472,-3.69733970
862.1,2019-02-13T14:08:47Z,42.34361958,-3.69740849
862.1,2019-02-13T14:08:50Z,42.34363674,-3.69747472
862.1,2019-02-13T14:08:53Z,42.34365231,-3.69753353
862.1,2019-02-13T14:08:56Z,42.34367379,-3.69758932
862.1,2019-02-13T14:08:59Z,42.34371759,-3.69761113
859.9,2019-02-13T14:09:02Z,42.34376301,-3.69759437
859.9,2019-02-13T14:09:05Z,42.34381284,-3.69757039
859.9,2019-02-13T14:09:08Z,42.34387071,-3.69757562
859.9,2019-02-13T14:09:11Z,42.34393104,-3.69759338
859.9,2019-02-13T14:09:14Z,42.34399002,-3.69759216
