ele,time,_lat,_lon
871.9,2019-02-18T13:15:51Z,42.33838934,-3.69725706
877.8,2019-02-18T13:16:25Z,42.33838444,-3.69731871
877.8,2019-02-18T13:18:00Z,42.33840993,-3.69726325
881.3,2019-02-18T13:20:02Z,42.33846392,-3.69723927
878.3,2019-02-18T13:20:07Z,42.33851081,-3.69724661
871.3,2019-02-18T13:22:40Z,42.33846751,-3.69722483
872.6,2019-02-18T13:23:11Z,42.33847983,-3.69728607
872.6,2019-02-18T13:30:09Z,42.33850899,-3.69723955
872.6,2019-02-18T13:30:14Z,42.33855038,-3.69720814
872.6,2019-02-18T13:30:20Z,42.33849940,-3.69725369
872.6,2019-02-18T13:30:22Z,42.33845322,-3.69731050
872.6,2019-02-18T13:30:26Z,42.33840534,-3.69732466
872.6,2019-02-18T13:30:35Z,42.33837357,-3.69727626
873.9,2019-02-18T13:31:22Z,42.33837411,-3.69733879
876.0,2019-02-18T13:31:55Z,42.33842440,-3.69736350
876.0,2019-02-18T13:31:59Z,42.33847937,-3.69736415
876.0,2019-02-18T13:32:16Z,42.33852494,-3.69735542
876.0,2019-02-18T13:36:06Z,42.33856914,-3.69734269
876.0,2019-02-18T13:38:30Z,42.33852653,-3.69737507
886.1,2019-02-18T13:40:17Z,42.33842325,-3.69731792
884.9,2019-02-18T13:40:19Z,42.33835522,-3.69732420
882.5,2019-02-18T13:40:23Z,42.33830658,-3.69731984
879.6,2019-02-18T13:40:30Z,42.33834895,-3.69728678
878.4,2019-02-18T13:40:35Z,42.33839543,-3.69730578
878.4,2019-02-18T13:40:41Z,42.33843433,-3.69734620
880.5,2019-02-18T13:41:38Z,42.33848127,-3.69735276
882.3,2019-02-18T13:47:41Z,42.33852633,-3.69735336
891.3,2019-02-18T13:55:26Z,42.33856896,-3.69737282
896.3,2019-02-18T14:03:07Z,42.33860891,-3.69740085
889.2,2019-02-18T14:08:59Z,42.33856632,-3.69742481
880.9,2019-02-18T14:10:06Z,42.33871945,-3.69722922
877.3,2019-02-18T14:10:10Z,42.33868750,-3.69717283
875.3,2019-02-18T14:10:13Z,42.33865327,-3.69711618
873.4,2019-02-18T14:10:16Z,42.33863990,-3.69705085
871.7,2019-02-18T14:10:22Z,42.33864425,-3.69698593
870.5,2019-02-18T14:10:26Z,42.33866101,-3.69692373
889.4,2019-02-18T14:10:30Z,42.33866765,-3.69685889
893.5,2019-02-18T14:10:34Z,42.33865882,-3.69679537
890.0,2019-02-18T14:10:37Z,42.33864064,-3.69671863
886.9,2019-02-18T14:10:40Z,42.33864240,-3.69663790
883.9,2019-02-18T14:10:43Z,42.33864748,-3.69657039
893.9,2019-02-18T14:10:46Z,42.33865528,-3.69650132
896.6,2019-02-18T14:10:49Z,42.33865618,-3.69643082
894.1,2019-02-18T14:10:52Z,42.33866792,-3.69636741
883.5,2019-02-18T14:10:56Z,42.33869191,-3.69630487
878.7,2019-02-18T14:10:59Z,42.33872374,-3.69626042
876.3,2019-02-18T14:11:02Z,42.33877084,-3.69625507
875.0,2019-02-18T14:11:06Z,42.33882943,-3.69625340
876.7,2019-02-18T14:11:10Z,42.33888644,-3.69626839
880.7,2019-02-18T14:11:14Z,42.33893297,-3.69626549
883.5,2019-02-18T14:11:17Z,42.33898162,-3.69625165
887.4,2019-02-18T14:11:21Z,42.33903425,-3.69624681
890.9,2019-02-18T14:11:25Z,42.33908548,-3.69624301
890.9,2019-02-18T14:11:28Z,42.33914915,-3.69624155
889.0,2019-02-18T14:11:31Z,42.33921687,-3.69623718
887.9,2019-02-18T14:11:33Z,42.33926665,-3.69623909
887.9,2019-02-18T14:11:35Z,42.33931734,-3.69624706
886.3,2019-02-18T14:11:38Z,42.33937601,-3.69626634
883.4,2019-02-18T14:11:41Z,42.33943096,-3.69627118
881.1,2019-02-18T14:11:44Z,42.33949007,-3.69627515
878.4,2019-02-18T14:11:47Z,42.33954600,-3.69629447
876.4,2019-02-18T14:11:50Z,42.33960123,-3.69631755
875.4,2019-02-18T14:11:53Z,42.33964086,-3.69634862
873.9,2019-02-18T14:11:57Z,42.33969431,-3.69639704
871.9,2019-02-18T14:11:59Z,42.33972907,-3.69645161
869.9,2019-02-18T14:12:01Z,42.33976019,-3.69650113
867.7,2019-02-18T14:12:04Z,42.33981202,-3.69655143
866.2,2019-02-18T14:12:07Z,42.33985694,-3.69658406
866.2,2019-02-18T14:12:10Z,42.33990611,-3.69659912
865.2,2019-02-18T14:12:13Z,42.33995728,-3.69660471
865.2,2019-02-18T14:12:16Z,42.34001298,-3.69661045
863.6,2019-02-18T14:12:19Z,42.34006639,-3.69663049
862.6,2019-02-18T14:12:22Z,42.34012343,-3.69665710
862.6,2019-02-18T14:12:25Z,42.34017931,-3.69668511
865.5,2019-02-18T14:12:29Z,42.34023134,-3.69670428
867.1,2019-02-18T14:12:32Z,42.34027556,-3.69673529
867.1,2019-02-18T14:12:38Z,42.34032245,-3.69675799
867.1,2019-02-18T14:12:42Z,42.34037512,-3.69679465
868.5,2019-02-18T14:12:45Z,42.34042729,-3.69678432
870.9,2019-02-18T14:12:48Z,42.34048514,-3.69678036
871.9,2019-02-18T14:12:50Z,42.34053274,-3.69676589
871.9,2019-02-18T14:12:52Z,42.34058905,-3.69675978
871.9,2019-02-18T14:12:54Z,42.34063333,-3.69677262
869.3,2019-02-18T14:12:57Z,42.34068937,-3.69679258
869.3,2019-02-18T14:13:01Z,42.34074450,-3.69680986
868.2,2019-02-18T14:13:07Z,42.34078199,-3.69685634
868.2,2019-02-18T14:13:13Z,42.34083133,-3.69689226
869.6,2019-02-18T14:13:16Z,42.34089445,-3.69690794
869.6,2019-02-18T14:13:19Z,42.34094120,-3.69694467
865.7,2019-02-18T14:13:27Z,42.34098217,-3.69697026
865.7,2019-02-18T14:13:30Z,42.34102955,-3.69693143
863.7,2019-02-18T14:13:33Z,42.34107749,-3.69689942
863.7,2019-02-18T14:13:37Z,42.34112641,-3.69690647
864.9,2019-02-18T14:13:40Z,42.34117398,-3.69691548
866.9,2019-02-18T14:13:43Z,42.34122154,-3.69691378
868.4,2019-02-18T14:13:46Z,42.34127038,-3.69690372
869.5,2019-02-18T14:13:49Z,42.34132813,-3.69690517
872.6,2019-02-18T14:13:53Z,42.34138665,-3.69689662
874.3,2019-02-18T14:13:56Z,42.34143290,-3.69687567
871.6,2019-02-18T14:14:00Z,42.34147298,-3.69681433
871.6,2019-02-18T14:14:03Z,42.34151869,-3.69679451
873.5,2019-02-18T14:14:06Z,42.34156650,-3.69679150
873.5,2019-02-18T14:14:09Z,42.34161593,-3.69679407
873.5,2019-02-18T14:14:12Z,42.34166741,-3.69682454
872.1,2019-02-18T14:14:15Z,42.34170681,-3.69686245
873.5,2019-02-18T14:14:20Z,42.34175657,-3.69687415
871.3,2019-02-18T14:14:24Z,42.34180608,-3.69685421
872.4,2019-02-18T14:14:28Z,42.34184394,-3.69681434
874.0,2019-02-18T14:14:32Z,42.34189193,-3.69681045
875.2,2019-02-18T14:14:36Z,42.34194552,-3.69677830
876.4,2019-02-18T14:14:39Z,42.34198970,-3.69673591
876.4,2019-02-18T14:14:42Z,42.34203513,-3.69668350
878.6,2019-02-18T14:14:45Z,42.34207344,-3.69662683
878.6,2019-02-18T14:14:49Z,42.34212695,-3.69659131
876.3,2019-02-18T14:14:52Z,42.34216821,-3.69656388
877.4,2019-02-18T14:14:56Z,42.34222082,-3.69655857
879.1,2019-02-18T14:15:00Z,42.34228336,-3.69657965
881.7,2019-02-18T14:15:03Z,42.34234219,-3.69657559
883.5,2019-02-18T14:15:06Z,42.34239928,-3.69657865
883.5,2019-02-18T14:15:09Z,42.34245327,-3.69657326
881.7,2019-02-18T14:15:13Z,42.34250059,-3.69656006
881.7,2019-02-18T14:15:16Z,42.34254591,-3.69655488
880.2,2019-02-18T14:15:19Z,42.34260141,-3.69651947
880.2,2019-02-18T14:15:22Z,42.34265400,-3.69647803
878.8,2019-02-18T14:15:25Z,42.34270051,-3.69646028
878.8,2019-02-18T14:15:28Z,42.34275859,-3.69645136
878.8,2019-02-18T14:15:31Z,42.34281287,-3.69643745
878.8,2019-02-18T14:15:35Z,42.34286723,-3.69646004
880.0,2019-02-18T14:15:40Z,42.34290087,-3.69650398
877.9,2019-02-18T14:15:45Z,42.34294078,-3.69655096
876.7,2019-02-18T14:15:48Z,42.34298281,-3.69661019
876.7,2019-02-18T14:15:50Z,42.34302359,-3.69664775
876.7,2019-02-18T14:15:52Z,42.34306514,-3.69667635
878.4,2019-02-18T14:15:55Z,42.34312134,-3.69672456
879.5,2019-02-18T14:15:58Z,42.34316385,-3.69677650
878.1,2019-02-18T14:16:01Z,42.34320909,-3.69681885
875.4,2019-02-18T14:16:04Z,42.34326254,-3.69686764
873.8,2019-02-18T14:16:06Z,42.34330493,-3.69689540
873.8,2019-02-18T14:16:09Z,42.34336056,-3.69692357
875.2,2019-02-18T14:16:12Z,42.34340861,-3.69692787
875.2,2019-02-18T14:16:16Z,42.34346211,-3.69690281
875.2,2019-02-18T14:16:19Z,42.34351341,-3.69693965
875.2,2019-02-18T14:16:22Z,42.34355933,-3.69695977
872.8,2019-02-18T14:16:26Z,42.34361306,-3.69696467
871.2,2019-02-18T14:16:29Z,42.34364421,-3.69703174
871.2,2019-02-18T14:16:31Z,42.34367677,-3.69708106
871.2,2019-02-18T14:16:34Z,42.34372147,-3.69714256
871.2,2019-02-18T14:16:37Z,42.34375301,-3.69722017
870.1,2019-02-18T14:16:40Z,42.34377137,-3.69729798
870.1,2019-02-18T14:16:42Z,42.34375935,-3.69736065
869.0,2019-02-18T14:16:44Z,42.34373053,-3.69741880
868.0,2019-02-18T14:16:47Z,42.34368037,-3.69746112
868.0,2019-02-18T14:16:53Z,42.34366827,-3.69752107
868.0,2019-02-18T14:16:55Z,42.34369624,-3.69757017
868.0,2019-02-18T14:16:57Z,42.34374189,-3.69760423
866.5,2019-02-18T14:16:59Z,42.34378980,-3.69761366
866.5,2019-02-18T14:17:01Z,42.34383629,-3.69761566
866.5,2019-02-18T14:17:04Z,42.34389560,-3.69761092
866.5,2019-02-18T14:17:07Z,42.34393652,-3.69757765
866.5,2019-02-18T14:17:10Z,42.34396099,-3.69751772
866.5,2019-02-18T14:17:14Z,42.34399531,-3.69745930
866.5,2019-02-18T14:17:18Z,42.34403828,-3.69742695
866.5,2019-02-18T14:17:21Z,42.34409250,-3.69740659
866.5,2019-02-18T14:17:24Z,42.34415573,-3.69737849
866.5,2019-02-18T14:17:26Z,42.34419791,-3.69735156
866.5,2019-02-18T14:17:29Z,42.34424800,-3.69729365
866.5,2019-02-18T14:17:32Z,42.34428141,-3.69723261
866.5,2019-02-18T14:17:35Z,42.34432733,-3.69722007
866.5,2019-02-18T14:17:38Z,42.34437130,-3.69724788
866.5,2019-02-18T14:17:41Z,42.34441715,-3.69726589
865.5,2019-02-18T14:17:44Z,42.34446574,-3.69726001
865.5,2019-02-18T14:17:47Z,42.34451617,-3.69726380
864.3,2019-02-18T14:17:51Z,42.34454760,-3.69720432
864.3,2019-02-18T14:17:54Z,42.34456676,-3.69713573
864.3,2019-02-18T14:17:57Z,42.34459698,-3.69708040
864.3,2019-02-18T14:18:00Z,42.34463315,-3.69702604
862.3,2019-02-18T14:18:04Z,42.34466013,-3.69697572
860.9,2019-02-18T14:18:09Z,42.34467156,-3.69690942
860.9,2019-02-18T14:18:13Z,42.34471145,-3.69686283
860.9,2019-02-18T14:18:16Z,42.34475387,-3.69683376
860.9,2019-02-18T14:18:19Z,42.34481810,-3.69681170
860.9,2019-02-18T14:18:21Z,42.34486691,-3.69681929
863.1,2019-02-18T14:18:24Z,42.34493321,-3.69681978
863.1,2019-02-18T14:18:27Z,42.34497937,-3.69679207
864.9,2019-02-18T14:18:30Z,42.34500488,-3.69673169
864.9,2019-02-18T14:18:33Z,42.34501800,-3.69666405
864.9,2019-02-18T14:18:36Z,42.34504738,-3.69660414
864.9,2019-02-18T14:18:39Z,42.34508338,-3.69654601
864.9,2019-02-18T14:18:42Z,42.34511884,-3.69649959
864.9,2019-02-18T14:18:45Z,42.34515663,-3.69645904
863.6,2019-02-18T14:18:50Z,42.34518298,-3.69640416
862.1,2019-02-18T14:18:54Z,42.34521861,-3.69635630
862.1,2019-02-18T14:18:57Z,42.34526377,-3.69634319
862.1,2019-02-18T14:19:01Z,42.34531584,-3.69632419
862.1,2019-02-18T14:19:04Z,42.34536091,-3.69631831
862.1,2019-02-18T14:19:08Z,42.34541475,-3.69629878
862.1,2019-02-18T14:19:12Z,42.34544666,-3.69623737
862.1,2019-02-18T14:19:16Z,42.34549956,-3.69619426
862.1,2019-02-18T14:19:19Z,42.34555860,-3.69618175
862.1,2019-02-18T14:19:21Z,42.34560388,-3.69617156
862.1,2019-02-18T14:19:24Z,42.34565298,-3.69614638
863.3,2019-02-18T14:19:28Z,42.34569886,-3.69609793
863.3,2019-02-18T14:19:31Z,42.34573353,-3.69605665
863.3,2019-02-18T14:19:34Z,42.34576956,-3.69601551
863.3,2019-02-18T14:19:37Z,42.34580640,-3.69597434
863.3,2019-02-18T14:19:40Z,42.34584085,-3.69593482
863.3,2019-02-18T14:19:44Z,42.34588325,-3.69588957
863.3,2019-02-18T14:19:49Z,42.34592889,-3.69586853
864.5,2019-02-18T14:19:54Z,42.34597496,-3.69583403
865.8,2019-02-18T14:19:58Z,42.34602282,-3.69580749
865.8,2019-02-18T14:20:02Z,42.34606142,-3.69575373
864.4,2019-02-18T14:20:06Z,42.34608536,-3.69567972
864.4,2019-02-18T14:20:09Z,42.34611370,-3.69562787
864.4,2019-02-18T14:20:12Z,42.34614790,-3.69558308
867.2,2019-02-18T14:20:15Z,42.34618828,-3.69555217
867.2,2019-02-18T14:20:18Z,42.34623397,-3.69552092
868.9,2019-02-18T14:20:22Z,42.34628094,-3.69547865
868.9,2019-02-18T14:20:25Z,42.34630765,-3.69542655
868.9,2019-02-18T14:20:28Z,42.34634324,-3.69538350
868.9,2019-02-18T14:20:32Z,42.34637935,-3.69532797
866.7,2019-02-18T14:20:36Z,42.34642522,-3.69527773
866.7,2019-02-18T14:20:39Z,42.34647428,-3.69523811
866.7,2019-02-18T14:20:41Z,42.34651561,-3.69521181
868.9,2019-02-18T14:20:44Z,42.34657825,-3.69519229
868.9,2019-02-18T14:20:47Z,42.34662639,-3.69517482
868.9,2019-02-18T14:20:50Z,42.34667327,-3.69515495
868.9,2019-02-18T14:20:54Z,42.34672847,-3.69514613
866.6,2019-02-18T14:20:59Z,42.34676487,-3.69510995
865.5,2019-02-18T14:21:03Z,42.34680977,-3.69507005
863.2,2019-02-18T14:21:08Z,42.34686016,-3.69504524
863.2,2019-02-18T14:21:11Z,42.34690136,-3.69498537
863.2,2019-02-18T14:21:13Z,42.34693880,-3.69494204
865.3,2019-02-18T14:21:15Z,42.34698001,-3.69490233
868.9,2019-02-18T14:21:18Z,42.34703107,-3.69486539
868.9,2019-02-18T14:21:23Z,42.34703371,-3.69480239
868.9,2019-02-18T14:21:57Z,42.34705419,-3.69473739
870.2,2019-02-18T14:22:01Z,42.34710901,-3.69470806
871.5,2019-02-18T14:22:04Z,42.34715122,-3.69468345
873.1,2019-02-18T14:22:07Z,42.34719060,-3.69463908
875.4,2019-02-18T14:22:10Z,42.34722069,-3.69457993
877.6,2019-02-18T14:22:13Z,42.34726352,-3.69452429
880.6,2019-02-18T14:22:17Z,42.34730431,-3.69447429
882.7,2019-02-18T14:22:22Z,42.34733997,-3.69443632
883.9,2019-02-18T14:22:25Z,42.34738613,-3.69443659
883.9,2019-02-18T14:22:29Z,42.34742656,-3.69440159
883.9,2019-02-18T14:22:33Z,42.34747086,-3.69436096
883.9,2019-02-18T14:22:36Z,42.34749469,-3.69430146
883.9,2019-02-18T14:22:39Z,42.34752094,-3.69424861
885.1,2019-02-18T14:22:42Z,42.34754218,-3.69419172
885.1,2019-02-18T14:22:45Z,42.34756251,-3.69413116
885.1,2019-02-18T14:22:48Z,42.34759038,-3.69406851
883.5,2019-02-18T14:22:51Z,42.34761844,-3.69401366
877.4,2019-02-18T14:22:55Z,42.34764152,-3.69394230
877.4,2019-02-18T14:22:59Z,42.34768085,-3.69387980
878.7,2019-02-18T14:23:02Z,42.34771388,-3.69383576
881.0,2019-02-18T14:23:06Z,42.34776001,-3.69378429
882.4,2019-02-18T14:23:09Z,42.34778915,-3.69372475
883.6,2019-02-18T14:23:12Z,42.34780867,-3.69364725
883.6,2019-02-18T14:23:15Z,42.34783298,-3.69358222
885.5,2019-02-18T14:23:18Z,42.34784459,-3.69351233
887.5,2019-02-18T14:23:22Z,42.34787657,-3.69343768
887.5,2019-02-18T14:23:25Z,42.34790936,-3.69337437
888.9,2019-02-18T14:23:28Z,42.34794316,-3.69331344
888.9,2019-02-18T14:23:31Z,42.34796921,-3.69325323
888.9,2019-02-18T14:23:35Z,42.34799538,-3.69319568
887.7,2019-02-18T14:23:41Z,42.34803917,-3.69315333
883.1,2019-02-18T14:23:44Z,42.34809297,-3.69316572
879.2,2019-02-18T14:23:46Z,42.34814296,-3.69318602
876.8,2019-02-18T14:23:48Z,42.34819549,-3.69321212
874.8,2019-02-18T14:23:51Z,42.34825949,-3.69320632
874.8,2019-02-18T14:23:54Z,42.34831008,-3.69316913
874.8,2019-02-18T14:23:58Z,42.34835114,-3.69311964
874.8,2019-02-18T14:24:02Z,42.34838764,-3.69306019
874.8,2019-02-18T14:24:05Z,42.34840713,-3.69300372
875.9,2019-02-18T14:24:09Z,42.34843882,-3.69294303
875.9,2019-02-18T14:24:13Z,42.34846794,-3.69289337
875.9,2019-02-18T14:24:18Z,42.34849586,-3.69282828
875.9,2019-02-18T14:24:22Z,42.34852984,-3.69276409
874.6,2019-02-18T14:24:25Z,42.34855382,-3.69270900
874.6,2019-02-18T14:24:28Z,42.34857145,-3.69264343
872.4,2019-02-18T14:24:32Z,42.34859532,-3.69257430
872.4,2019-02-18T14:24:35Z,42.34863294,-3.69253083
870.4,2019-02-18T14:24:39Z,42.34867966,-3.69250670
867.8,2019-02-18T14:24:43Z,42.34872270,-3.69247361
865.8,2019-02-18T14:24:47Z,42.34877391,-3.69243526
867.4,2019-02-18T14:24:51Z,42.34880519,-3.69236647
867.4,2019-02-18T14:24:54Z,42.34881398,-3.69228332
869.1,2019-02-18T14:24:57Z,42.34883206,-3.69221152
871.3,2019-02-18T14:25:00Z,42.34886813,-3.69214540
871.3,2019-02-18T14:25:03Z,42.34889905,-3.69208755
871.3,2019-02-18T14:25:07Z,42.34891740,-3.69202568
871.3,2019-02-18T14:25:11Z,42.34894791,-3.69197823
869.8,2019-02-18T14:25:15Z,42.34898279,-3.69192000
869.8,2019-02-18T14:25:19Z,42.34902019,-3.69186373
869.8,2019-02-18T14:25:22Z,42.34904320,-3.69181097
869.8,2019-02-18T14:25:25Z,42.34906903,-3.69173648
869.8,2019-02-18T14:25:28Z,42.34909563,-3.69166618
871.8,2019-02-18T14:25:31Z,42.34913467,-3.69159777
873.0,2019-02-18T14:25:34Z,42.34916988,-3.69152953
874.8,2019-02-18T14:25:37Z,42.34920497,-3.69147353
874.8,2019-02-18T14:25:40Z,42.34923675,-3.69141669
874.8,2019-02-18T14:25:43Z,42.34928016,-3.69137720
874.8,2019-02-18T14:25:46Z,42.34932042,-3.69134927
870.6,2019-02-18T14:25:50Z,42.34936514,-3.69131216
867.6,2019-02-18T14:25:54Z,42.34940283,-3.69125734
867.6,2019-02-18T14:25:58Z,42.34944945,-3.69123415
867.6,2019-02-18T14:26:03Z,42.34949663,-3.69121086
867.6,2019-02-18T14:26:07Z,42.34952858,-3.69114314
869.0,2019-02-18T14:26:11Z,42.34957083,-3.69108512
869.0,2019-02-18T14:26:14Z,42.34959698,-3.69102663
869.0,2019-02-18T14:26:17Z,42.34960910,-3.69094882
869.0,2019-02-18T14:26:20Z,42.34962904,-3.69088355
869.0,2019-02-18T14:26:24Z,42.34967035,-3.69083534
869.0,2019-02-18T14:26:28Z,42.34970680,-3.69077652
869.0,2019-02-18T14:26:32Z,42.34973984,-3.69071956
869.0,2019-02-18T14:26:35Z,42.34975817,-3.69066086
869.0,2019-02-18T14:26:38Z,42.34978548,-3.69060160
869.0,2019-02-18T14:26:41Z,42.34981622,-3.69055128
869.0,2019-02-18T14:26:44Z,42.34985392,-3.69051244
869.0,2019-02-18T14:26:48Z,42.34990967,-3.69049210
869.0,2019-02-18T14:26:52Z,42.34995846,-3.69046119
869.0,2019-02-18T14:26:55Z,42.34998927,-3.69041613
870.2,2019-02-18T14:26:58Z,42.35001547,-3.69036120
870.2,2019-02-18T14:27:01Z,42.35004572,-3.69030441
870.2,2019-02-18T14:27:04Z,42.35007347,-3.69025278
871.7,2019-02-18T14:27:07Z,42.35009775,-3.69019928
873.6,2019-02-18T14:27:10Z,42.35012760,-3.69015008
875.2,2019-02-18T14:27:13Z,42.35015732,-3.69008146
876.6,2019-02-18T14:27:16Z,42.35017647,-3.69001149
877.7,2019-02-18T14:27:19Z,42.35018882,-3.68993614
878.9,2019-02-18T14:27:22Z,42.35020560,-3.68985549
878.9,2019-02-18T14:27:25Z,42.35021695,-3.68977492
878.9,2019-02-18T14:27:28Z,42.35023104,-3.68970404
878.9,2019-02-18T14:27:31Z,42.35024710,-3.68964508
878.9,2019-02-18T14:27:35Z,42.35026805,-3.68958030
876.9,2019-02-18T14:27:38Z,42.35029456,-3.68952169
874.5,2019-02-18T14:27:41Z,42.35034109,-3.68950466
867.3,2019-02-18T14:27:53Z,42.35054278,-3.68960366
867.3,2019-02-18T14:27:57Z,42.35058886,-3.68955986
866.2,2019-02-18T14:28:00Z,42.35061520,-3.68950463
866.2,2019-02-18T14:28:04Z,42.35064774,-3.68945063
866.2,2019-02-18T14:28:09Z,42.35065139,-3.68938585
867.3,2019-02-18T14:28:28Z,42.35065696,-3.68931475
867.3,2019-02-18T14:28:31Z,42.35065385,-3.68925101
867.3,2019-02-18T14:28:35Z,42.35064224,-3.68918399
867.3,2019-02-18T14:28:41Z,42.35067178,-3.68912726
867.3,2019-02-18T14:28:45Z,42.35069860,-3.68907179
867.3,2019-02-18T14:28:48Z,42.35072764,-3.68901116
867.3,2019-02-18T14:28:51Z,42.35077681,-3.68898063
867.3,2019-02-18T14:28:54Z,42.35083024,-3.68897435
867.3,2019-02-18T14:28:57Z,42.35088515,-3.68897335
867.3,2019-02-18T14:29:00Z,42.35094115,-3.68900537
867.3,2019-02-18T14:29:03Z,42.35099325,-3.68902562
867.3,2019-02-18T14:29:07Z,42.35104983,-3.68900678
867.3,2019-02-18T14:29:11Z,42.35109752,-3.68898820
861.3,2019-02-18T14:31:44Z,42.35146866,-3.68928656
863.9,2019-02-18T14:31:46Z,42.35154802,-3.68931814
865.5,2019-02-18T14:31:48Z,42.35160177,-3.68933607
866.8,2019-02-18T14:31:54Z,42.35164760,-3.68934070
882.7,2019-02-18T14:34:02Z,42.35182907,-3.68926083
885.3,2019-02-18T14:35:46Z,42.35176606,-3.68924423
885.3,2019-02-18T14:35:52Z,42.35172421,-3.68922052
885.3,2019-02-18T14:36:02Z,42.35170685,-3.68928526
885.3,2019-02-18T14:36:04Z,42.35171236,-3.68935400
885.3,2019-02-18T14:36:08Z,42.35168278,-3.68940444
879.8,2019-02-18T14:41:07Z,42.36085730,-3.69067600
878.4,2019-02-18T14:41:10Z,42.36106066,-3.69068282
878.4,2019-02-18T14:41:12Z,42.36116744,-3.69067660
878.4,2019-02-18T14:41:14Z,42.36121946,-3.69068059
877.3,2019-02-18T14:41:16Z,42.36110365,-3.69066543
877.3,2019-02-18T14:41:18Z,42.36104352,-3.69064302
876.2,2019-02-18T14:41:21Z,42.36099969,-3.69061326
917.0,2019-02-18T14:45:14Z,42.35169606,-3.68948995
918.3,2019-02-18T14:45:16Z,42.35165110,-3.68946127
918.3,2019-02-18T14:45:25Z,42.35163856,-3.68939746
931.5,2019-02-18T14:46:26Z,42.35180389,-3.68936125
931.5,2019-02-18T14:46:28Z,42.35176002,-3.68931388
931.5,2019-02-18T14:46:32Z,42.35172178,-3.68927306
909.1,2019-02-18T14:48:29Z,42.35143546,-3.68941288
903.6,2019-02-18T14:48:31Z,42.35138677,-3.68936973
901.7,2019-02-18T14:48:33Z,42.35134922,-3.68931657
901.7,2019-02-18T14:48:36Z,42.35130832,-3.68924297
901.7,2019-02-18T14:48:38Z,42.35126607,-3.68920747
903.5,2019-02-18T14:48:40Z,42.35122121,-3.68918144
908.0,2019-02-18T14:48:46Z,42.35119779,-3.68912009
909.6,2019-02-18T14:48:50Z,42.35124034,-3.68906455
909.6,2019-02-18T14:48:54Z,42.35129599,-3.68907951
910.8,2019-02-18T14:48:58Z,42.35134487,-3.68908959
907.6,2019-02-18T14:49:06Z,42.35138963,-3.68911662
909.8,2019-02-18T14:49:10Z,42.35139760,-3.68918190
911.9,2019-02-18T14:49:15Z,42.35142101,-3.68924135
911.9,2019-02-18T14:49:21Z,42.35140456,-3.68918395
913.9,2019-02-18T14:49:25Z,42.35138026,-3.68912506
906.4,2019-02-18T14:50:01Z,42.35111678,-3.68923164
906.4,2019-02-18T14:50:04Z,42.35113580,-3.68931156
907.8,2019-02-18T14:50:07Z,42.35116484,-3.68937194
910.7,2019-02-18T14:50:11Z,42.35120527,-3.68941641
942.5,2019-02-18T14:51:56Z,42.35145209,-3.68895831
961.1,2019-02-18T14:52:06Z,42.35149359,-3.68899030
968.2,2019-02-18T14:52:14Z,42.35146000,-3.68903124
939.7,2019-02-18T14:54:15Z,42.35162639,-3.68916573
937.6,2019-02-18T14:54:18Z,42.35157694,-3.68919402
935.8,2019-02-18T14:54:21Z,42.35152897,-3.68922658
922.2,2019-02-18T14:54:32Z,42.35143570,-3.68934875
918.8,2019-02-18T14:54:35Z,42.35137148,-3.68935929
904.2,2019-02-18T14:54:48Z,42.35135585,-3.68923533
904.2,2019-02-18T14:54:51Z,42.35139844,-3.68921515
904.2,2019-02-18T14:54:56Z,42.35144505,-3.68920233
904.2,2019-02-18T14:55:01Z,42.35145206,-3.68926927
905.6,2019-02-18T14:55:04Z,42.35144643,-3.68933168
905.6,2019-02-18T14:55:08Z,42.35142862,-3.68938776
903.7,2019-02-18T14:55:18Z,42.35140781,-3.68944480
896.1,2019-02-18T14:55:46Z,42.35136309,-3.68943200
874.0,2019-02-18T15:16:04Z,42.35151330,-3.68919164
875.1,2019-02-18T15:22:20Z,42.35174897,-3.68925473
841.3,2019-02-18T15:28:00Z,42.35130556,-3.68936675
847.5,2019-02-18T15:28:02Z,42.35132596,-3.68943305
843.3,2019-02-18T15:28:05Z,42.35136452,-3.68948361
843.3,2019-02-18T15:28:08Z,42.35131769,-3.68947414
844.7,2019-02-18T15:28:10Z,42.35121821,-3.68933822
850.3,2019-02-18T15:29:02Z,42.35112792,-3.68919715
853.1,2019-02-18T15:29:06Z,42.35112583,-3.68913257
857.5,2019-02-18T15:29:12Z,42.35110381,-3.68919827
862.9,2019-02-18T15:29:17Z,42.35108538,-3.68925531
862.9,2019-02-18T15:29:22Z,42.35110515,-3.68932054
862.9,2019-02-18T15:29:25Z,42.35110361,-3.68938885
861.4,2019-02-18T15:29:27Z,42.35108309,-3.68944665
882.5,2019-02-18T15:33:53Z,42.35137100,-3.68938364
873.3,2019-02-18T15:34:54Z,42.35153197,-3.68916872
872.2,2019-02-18T15:34:57Z,42.35147977,-3.68910828
872.2,2019-02-18T15:39:11Z,42.35120195,-3.68916898
872.2,2019-02-18T15:39:54Z,42.35125527,-3.68918543
872.2,2019-02-18T15:40:48Z,42.35129753,-3.68920745
872.2,2019-02-18T16:01:23Z,42.35127890,-3.68917940
872.2,2019-02-18T16:04:35Z,42.35132194,-3.68920503
872.2,2019-02-18T16:05:19Z,42.35128404,-3.68915264
868.1,2019-02-18T16:08:46Z,42.35128661,-3.68917968
